"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","collectCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/62200bca1aefee710698eb24c4208b53~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=01ef3b13&x-expires=1768701600&x-signature=6t27s1QTjCZKnkbFIMVkZ0oqMlQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dichoicunghuy","Katinat chi nhánh mới toanh, dự sẽ hót nhất SG. #katinat ","205","80","13500","10","36","20","nhạc nền - Đi Chơi Cùng Huy","Đi Chơi Cùng Huy","true","2024-11-20T15:15:12.000Z","https://www.tiktok.com/@dichoicunghuy/video/7439380321130319111"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/391d06acfadbd5107a3c2413137958fe~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=00204b96&x-expires=1768701600&x-signature=Rn%2B9jYjqIAWUyXp1e7JvMmAf2Uw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","buanao.capheqn","Katinat nghạo nghễ với không gian 3 tầng siêu hoành tráng #gabongfoodie #quynhonfood #buanaocaphe #coffee #quynhon #xuhuong #katinat #binhdinh ","1858","1067","67000","52","129","26","SAIGONTEY","Thể Thiên & tlinh","false","2024-12-25T14:45:42.000Z","https://www.tiktok.com/@buanao.capheqn/video/7452360694457961735"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0288f60bb3d3b191824b4b00770fe871~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=aa3e8e22&x-expires=1768701600&x-signature=AiHAO%2BwREVYLMxxYoza8GmXTG1U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","xuanangiday","Đi chưa mấy bà ơi.KATINAT Vệ Hồ #xuanangiday #AnCungTikTok #reviewcafe #Katinat #katinatveho ","32000","1442","3600000","295","1647","66","蜜桃物语","仁辰 & 于行","false","2024-05-11T02:28:49.000Z","https://www.tiktok.com/@xuanangiday/video/7367563365725588754"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/28dd6fe1fcdf7cf4a981ec244f69f828~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6523606e&x-expires=1768701600&x-signature=F760cDHbhrM1fZjYZKqjAlbXRE4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","katinatvn","Trải nghiệm Matcha KATINAT chưa các người đẹp ơiiii 💚 #KATINAT #fyp #xuhuongtiktok #viral #matcha #IkiMatchaKATINAT #IkiMatchaTauHu #IkiMatchaLatte ","41700","15100","1200000","756","3821","26","nhạc nền - KATINAT","KATINAT Coffee & Tea House","true","2025-03-28T09:59:58.000Z","https://www.tiktok.com/@katinatvn/video/7486797986119290120"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ce14412da8157d61a40321bb18304f33~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e67e5857&x-expires=1768701600&x-signature=QLfHDfB09EIv3VR0qwNuJVpZEnI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","sasavivudalat","Katinat đã có mặt tại trung tâm thành phố Đà Lạt , bạn đã thử chưa ? #dalat #vivudalatcungsa #reviewdalat #dalatreview ","353","205","35400","43","81","73","My Coffee","Saki Music","false","2025-08-16T08:03:17.000Z","https://www.tiktok.com/@sasavivudalat/video/7539090927260929287"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d2ff983d067c3ba8f4afdb3f7838d9ef~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=420c5c35&x-expires=1768701600&x-signature=e%2BTe9v04SmkrWHm6TQuIyan1oV8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","khanhdidoday","Không nghĩ view Katinat chi nhánh mới đỉnh cỡ này 😘

#cafe #reviewcafe #katinat","450","139","21800","10","72","13","Chăm Hoa","MONO","false","2024-10-26T14:24:45.000Z","https://www.tiktok.com/@khanhdidoday/video/7430090140934065409"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9926c0ad1532f0246dbaddde937bf173~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=db176fdf&x-expires=1768701600&x-signature=5zo%2F671OF7UNJH3NIwgI4Mhswyg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tiptoptungtang","KATINAT đã về tới Cầu Giấy rồi ai biết chưaaaaa? Đang ưu đãi nhiều lắm!!!  #Foodreview #AnCungTiktok #Viettiptop #katinat #ReviewAnNgon ","39","26","7298","5","4","34","Cuộc gọi lúc nửa đêm","AMEE","false","2024-08-19T09:48:32.000Z","https://www.tiktok.com/@tiptoptungtang/video/7404785202368662801"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8a1668223daeea2beea1ccc92a88b379~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f6e7f522&x-expires=1768701600&x-signature=jkVt7Q6uzFIZJcaJB%2FbmgBTHsgE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","capujyno","Chi nhánh mới của Katinat quá toa quá giệuuu ✨🤎 #coffee #cafe #caphe #reviewcoffee #reviewcaphe #xuhuong2023 #xuhuong #katinat #katinatsaigonkafe ","5572","1989","166800","333","1230","19","FLOWER","JISOO","false","2023-04-21T04:45:49.000Z","https://www.tiktok.com/@capujyno/video/7224359804679097605"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9d495b80e93b911d41a15efea1eb05eb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e5102525&x-expires=1768701600&x-signature=s%2ByN0YSGPs8g4z5VvQwnc8T%2Bry0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","miumiumiu311","Katinat mở liên tục luôn í🐰 #review #katinat #fypシ゚ #virall ","125","163","6877","0","49","34","Anh Đã Chờ Rất Lâu - instrumental 2","Sixkie Dawgz","false","2025-05-10T10:17:29.000Z","https://www.tiktok.com/@miumiumiu311/video/7502759169343114503"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d607b034a937015138c3df83532ad845~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7faa0d94&x-expires=1768701600&x-signature=n0Cb5AK0ZXHVSa3%2F%2B0Tzn9w7LnY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","danonglambep","Thử món mới của Katinat mà sao ấy quá 🫣
#AnCungTikTok #ReviewAnNgon #tungvuday #vtvcab ","2289","742","246000","428","99","45","Paris","Else","false","2024-12-25T12:57:55.000Z","https://www.tiktok.com/@danonglambep/video/7452332920003415303"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/238bd61c1d2296e0a04ac537d60721bc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4b8acd7e&x-expires=1768701600&x-signature=on%2Fhpbbz6jgIlI8yLSeAAkbKb0Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","thichlaca01","Hà Nội chào #KATINAT #thichlaca #reviewanngon #hanoi #fyp #ancungtiktok #learnontiktok #viral #katinatsaigonkafe #60lythuongkiet ","253","37","23800","27","12","90","FLOWER","JISOO","false","2023-04-06T08:04:02.000Z","https://www.tiktok.com/@thichlaca01/video/7218844583591972123"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fb247af88af1c07f4c1df41ff22458be~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c35baad3&x-expires=1768701600&x-signature=T6vddNtZGrrqPIHK7nRjwNfmHQ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","my_hanh_9797","Katinat 2 Vũng tàu 🎈🎈🎈🎈#xuhuongtiktok #xuhuong #vungtau #katinat #katinatvungtau #bien #vungtaubeach #rewie #canhdep #rewiecanhdep #chuphinhdep #capcut#canhchill ","78","5","6305","6","12","37","Gone Bad (Phonk) (Remaster) - 现场","悔意","false","2025-07-07T11:30:26.000Z","https://www.tiktok.com/@my_hanh_9797/video/7524300906268019975"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4a5908f31350c4ecaf83f3dae31a17a8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3ce865e3&x-expires=1768701600&x-signature=VdMe0G1i0%2BAestB1owWGSvw8iG8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tiin.vn","Katinat lên tiếng vụ tem dán trên ly nước ghi 'giảm An Tây' #tiinnews #katinat #antay","187700","25400","8900000","2990","4636","30","nhạc nền - Tiin.vn","Tiin.vn","true","2024-11-20T03:58:35.000Z","https://www.tiktok.com/@tiin.vn/video/7439205953427279112"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3a443c47708813013064723dd05a1bbd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=582d7667&x-expires=1768701600&x-signature=uyZ4gmMX70RS0hK2akimSAysI14%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","katptvuilam","f5 katinat Phan Thiết #katinat #trending #viral ","791","193","35000","28","14","13","nhạc nền - Tuyết Nhung","Tuyết Nhung","true","2025-03-16T03:48:12.000Z","https://www.tiktok.com/@katptvuilam/video/7482249125057088788"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7327719728028811271~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b737ae84&x-expires=1768701600&x-signature=kC%2FRRWOuYZkXpI4BlEPPQd35MDs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","meoxixon81","Katinat gần chợ Bến Thành ","4","0","143","0","0","29","Đi Giữa Trời Rực Rỡ (Remix #1)","Ngô Lan Hương & IC Music","false","2025-09-30T10:08:33.000Z","https://www.tiktok.com/@meoxixon81/video/7555822036946291976"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f76f686ef2118eb2f7dc7aab82b71565~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=628142a9&x-expires=1768701600&x-signature=bQwwtomLj%2FcTWhMN4vdKof4CcK0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tientien312","Đi uống nước ở KATINAT đừng quên mở nơ xinh săn máy ảnh xịn nhe cả nhà iu #katinat #LyPhepMau #MerryPistachio#12yt2ww ","1070","12","16800","31","5","58","春节喜庆元旦过年热闹","苏政","false","2025-12-25T01:58:25.000Z","https://www.tiktok.com/@tientien312/video/7587609037953338645"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7325187767015571457~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=88b41317&x-expires=1768701600&x-signature=QM84FVDoFA76ziuekBMF3qSZocI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tranthanhtruc079","Katinat Vũng Tàu","30","3","1887","4","5","20","Cứ Chill Thôi","DJ Richz","false","2025-07-31T11:06:26.000Z","https://www.tiktok.com/@tranthanhtruc079/video/7533200764412398856"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/11edc9ed17496070f1e119805c6cddc0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=acf944ac&x-expires=1768701600&x-signature=G4EUZtRprrCwz%2FUlGq8ZrAsFWC0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","_kissybabiii","Xin 1 miếng gì mà hết nửa ly của ngta z tr 😔😔 #katinat #katinatsaigonkafe #caphe ","38500","3737","1100000","1057","1561","29","Loonboon (In-Game)","Laura Shigihara","false","2024-08-10T12:47:57.000Z","https://www.tiktok.com/@_kissybabiii/video/7401491693519801608"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/31a62a3608617f8052805170f1daf3ac~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0bb59a72&x-expires=1768701600&x-signature=xLgBpqKXWavM8P2%2F6YJ0AfoJD4Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tr.yuhtan","Ghé katinat và trải nghiệm ngay đi mn ơi #katinat #thanhhuongcamellia #viral #fyp ","1944","81","78200","42","56","47","Vlog ・ Stylish city pop(1275391)","orino","false","2025-07-14T07:52:52.000Z","https://www.tiktok.com/@tr.yuhtan/video/7526842422215757074"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3fb0a97e100ad9d5ebaa4314eb42d618~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a801417b&x-expires=1768701600&x-signature=coX1t2AxRcnnxfDE%2FWMHnDsOeEQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","true.livinglove","Katinat","4","0","43","0","0","20","original sound","Sound_Of_Worship","true","2025-12-17T14:28:58.000Z","https://www.tiktok.com/@true.livinglove/video/7584833742779288863"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/28dd6fe1fcdf7cf4a981ec244f69f828~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6523606e&x-expires=1768701600&x-signature=F760cDHbhrM1fZjYZKqjAlbXRE4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","katinatvn","Quá dữ!!! Miễn phí UPSIZE, “Say hi” năm mới ✨ Mời Katies nhập tiệc tân niên cùng KATINAT nha! #KATINAT #fyp #Katies #LyPhepMau ","2858","3569","166800","35","239","18","nhạc nền - KATINAT Coffee & Tea House","KATINAT Coffee & Tea House","true","2026-01-06T10:24:10.000Z","https://www.tiktok.com/@katinatvn/video/7592192377092082964"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0a38059594762d50bb652af7465e470c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5062f7ee&x-expires=1768701600&x-signature=k3lPt8QKJjsk4H48whEwYWnyof8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","shop.withrumi","The Cafe that you shouldn’t miss when you’re going to Hochi Minh city🤎☕️ #fypシ゚ #foryoupage #foryou #cafe #saigon #xybca #hochiminh #katinat #coffee #vietnam #","623","318","56100","14","418","14","som original","jô","true","2025-01-29T06:30:39.000Z","https://www.tiktok.com/@shop.withrumi/video/7465221107432295688"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/38d1170643cdfbfe0042a78324d38fdf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4ddf583a&x-expires=1768701600&x-signature=TcIoArz0URO3Fwt8VtHHFRZJPpw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","thuntuoither","Săn ly nơ giáng sinh, trúng quà máy ảnh xịn xò ở Katinat nè mng ơi 😱 #tea #lyphepmau #katinat #thuntuoither #ruyv952","13200","16900","880700","464","1649","13","nhạc nền - Thựn Tuổi Ther","Thựn Tuổi Ther","true","2025-11-15T01:39:00.000Z","https://www.tiktok.com/@thuntuoither/video/7572760644731112725"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45812af24f57e110623b4ebdd3864b85~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=7c7b73c6&x-expires=1768701600&x-signature=fk7pqpEdFD8xHOVEr3CsZApsw8k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","lananhashley","Trà sữa hạt dẻ Katinat không đường #lananhashley #tràsữa #hạtdẻ #katinat ","174","8","14300","1","27","15","original sound - Lan Anh Ashley ✨","Lan Anh Ashley 🫧","true","2025-12-13T10:55:20.000Z","https://www.tiktok.com/@lananhashley/video/7583294392895671572"
"https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f806caa854e32d064eace85150242748~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=659888cb&x-expires=1768701600&x-signature=JPtDBsIeG1IPNpCMpAdS5u8IxnA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","katinat.oscar","Nhanh chân đến Katinat Oscar số 68A Nguyễn Huệ để thưởng thức ngay 2 loại đồ uống đặc biệt này nhé 🥰🥰
#KATINAT #GiangSinhPhepMau #KATINATOSCAR #fyp @KATINAT Coffee & Tea House ","39","29","1844","3","1","88","nhạc nền - Katinat Oscar","Katinat Oscar","true","2025-12-28T11:29:13.000Z","https://www.tiktok.com/@katinat.oscar/video/7588869388451843349"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/74fe277541d4e11707cb87f165edb1f9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=cadc6497&x-expires=1768701600&x-signature=Mn6YW3TQWJcYawn9iwQhrVBhaw4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","katinat.vts.bienhoa","Trình làng siêu phẩm nhà e nhé 🥰🥰 đã có b nào trúng giải này chưa ạ #katinat #katinatvothisaubienhoa #quattichdien #lyphepmau #christmas2025 ","69","49","17400","6","9","14","nhạc nền - 10D MUSIC🎧","10D MUSIC🎧","true","2025-12-10T15:29:31.000Z","https://www.tiktok.com/@katinat.vts.bienhoa/video/7582251799172746503"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f4f47fb04d006d36e3fc9eaa3cff8e6d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=92c84360&x-expires=1768701600&x-signature=WetY68IpGkRHvpI9hBVSceiRxM8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","ngheanreview37","Tin chuẩn nha các bác ơi, Katinat chính thức đổ bộ vinh rồi nè #ngheanreview #alibabamedia #ngheanreview37 #xuhuong #katinat ","1543","1326","91700","76","469","60","p o l a r o i d l o v e","Someone","true","2025-07-27T08:58:57.000Z","https://www.tiktok.com/@ngheanreview37/video/7531683571468389640"
"https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2ad90792c1716dbd2457e93cce710971~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=71f66f74&x-expires=1768701600&x-signature=HkqeDObzYYavw1sRhz2X%2Bqtyse0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","rongchoisaigon.vn","Katina.t khai trương mới toanh ở Thủ Đức #rongchoisaigon #saigon #henhosaigon #katinat #thuduc ","41200","30600","1900000","1482","10894","29","Die With A Smile","Lady Gaga & Bruno Mars","false","2024-10-25T14:38:16.000Z","https://www.tiktok.com/@rongchoisaigon.vn/video/7429722574742932741"
"https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/405f2315ebd8e7fdb827eb0dc1410d0a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=55a3bec2&x-expires=1768701600&x-signature=Q4u%2FHu4pkUCdBy8sKsGPZxgzAFs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","dicaphe.dn","KATINAT chính thức đổ bộ khu vực ven biển, diện mạo ấn tượng đậm chất Hàn Quốc

#dicaphedn #cafedanang #danang #katinat #katinatdanang ","7337","4587","234500","169","1291","35","nhạc nền - dicaphe.dn","dicaphe.dn","true","2025-04-27T02:10:16.000Z","https://www.tiktok.com/@dicaphe.dn/video/7497809491363237128"
