"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Oh my gosh-they are too cute💕","2","0","2026-01-10T04:17:08.000Z","kerrybgood","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","7022733430737028102","7593582083524854542","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8b12cfa88e5454d0cbfc01099e0434d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3833b763&x-expires=1768557600&x-signature=7CVZPkdCFHfaaFs515SwBIekdy4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@🪬SaltyTexasMomma5150🪬: Yall in texas? How far from Joshua Tx looking to acquire in early 2026","3","2","2025-12-27T23:39:55.000Z","saltytexasmomma5150","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6825048585073361926","7588686556920087310","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5fd7b6704d426c304f075eb81c278556~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62546699&x-expires=1768557600&x-signature=OsOR5Mm4lhvonjcwMemt77SUA8g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"I would love information","6","2","2025-12-06T01:05:39.000Z","usergs4030wt4m","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6645685699080847365","7580544776467235614","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/27f26606b759d9d01b706aff2b2685a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc70390f&x-expires=1768557600&x-signature=D6b%2FLE%2FbKQum4ikPmbCWejZDTBo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"location","3","2","2025-12-06T21:40:03.000Z","hector.moreno5","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","7255032413842277422","7580862898461967117","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7255033240652611626~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bb837df8&x-expires=1768557600&x-signature=GiD9vQGjxNL4H8PwbXdDqnc0D18%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Am interested","4","1","2025-12-31T00:37:40.000Z","mjuan_86","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6922988339947652102","7589814639182152462","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5903ceb829c1fe484081f5c1e30ea963~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ff88ee08&x-expires=1768557600&x-signature=MIkbZ7jxiIN1eQQbRkHsJJgVOhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Are they still for sale","4","1","2025-12-09T21:14:42.000Z","jasanchez712","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","7539023101167764494","7581969538041266957","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/972fa27d44c691ce5c7a77c57c7202a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b85ee072&x-expires=1768557600&x-signature=TVzZkY5C2G5o1WBtkZcCAUQuCL8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"How can I own my very own please, and do yall ship?!?","7","3","2025-12-16T16:19:00.000Z","maraflores8985","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6924062229412119557","7584490893878723342","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7320536604503343109~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ee6b965b&x-expires=1768557600&x-signature=tpeM1Mls5Tv6opbT%2FTD9sZxSSYM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Where can you get these","4","2","2025-12-25T20:18:27.000Z","wendylabadie","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6813491141360223238","7587892360119796511","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7323537771137040390~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67faf689&x-expires=1768557600&x-signature=8Tjn3rTHgsonFzRTOgbxKzwjFQg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Omg 😱 I want one 😍","2","1","2026-01-04T23:46:57.000Z","maryperez2790","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6642511297400193030","7591657023567004429","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b3cc539f55522de047de3c10f824c805~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6184556a&x-expires=1768557600&x-signature=Fnn8X05bSnpVk2ZF8pVPLVbQ19k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"In Texas ??","5","2","2025-12-12T16:51:30.000Z","alexabadazzzz","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6896254369626211333","7583014954153001742","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7e2135c68fb66279c3843773c9df27ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c61a258f&x-expires=1768557600&x-signature=9AevZsjTkUwBtG0vo7oDs8CvEKQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Are they still available","3","2","2025-12-14T02:22:04.000Z","ajbvxo","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6784599136769344517","7583533063185367822","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7d3fff33682b2747f23dd276c864bf3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3d56628&x-expires=1768557600&x-signature=qtOo9PclPv9bFPxW59icWIO4yAI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"info","2","1","2025-12-08T04:33:07.000Z","quinteros664","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6803114570325640198","7581340385759953678","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353918887835992106~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b34a6c8e&x-expires=1768557600&x-signature=AAHV4%2BWR8WMqGvIixZP%2FdCphyeg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Info please","3","2","2025-12-08T09:42:48.000Z","userfnuno50","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6748245255516357637","7581419953904452382","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7328868466650251270~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e78531bb&x-expires=1768557600&x-signature=8FpHSJL0XMSrpypjenuhCp1Azg0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"How long do you sell this for and do your transport?","6","2","2025-12-13T17:04:04.000Z","allieshealthandfitness","https://www.tiktok.com/@diegofarm5/video/7578366145003081016","6935251169812136966","7583389329381638942","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7335660243017269254~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2588c5a3&x-expires=1768557600&x-signature=zSPDKkcEVJezXj3UvqaYk878zDI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"That is a trap I would fall for every time.","75","3","2025-02-13T07:20:15.000Z","top_shelf_tony","https://www.tiktok.com/@sophiej785/video/7470544217354276139","6660433769487171589","7470799854384546606","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352215862859808814~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f2e61f1e&x-expires=1768557600&x-signature=hI20OpRBdv6xxcdSS%2F7SksbDlTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Scotland meets New Orleans","6","0","2025-03-20T21:14:42.000Z","apple.user9352935","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7414572530880906283","7484003063056663342","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d6594de9c65df55fb26c80c1efc0b784~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b2e19c1&x-expires=1768557600&x-signature=IEAr76QMlKgAMqs1Pxz3fyOU3qQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"home sweet home","16","0","2025-02-14T15:40:02.000Z","johnkinsbergen","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7185112422092047366","7471299844176823062","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7185112836056547334~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2973b2bc&x-expires=1768557600&x-signature=tVst%2BfAdvg%2FU8xNCkl5lv%2BWMvFY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"I would love to have a spot of tea! And maybe a scone or two. 😁","12","1","2025-02-13T13:27:27.000Z","pe4h2o","https://www.tiktok.com/@sophiej785/video/7470544217354276139","6806624583698875397","7470894562921251614","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/507ab359b2d85f6fdcdf611cd12c191d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=26414377&x-expires=1768557600&x-signature=pcp1YTgXUDomHpNLRfI9fHZDji8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"The princes of the Highlands","11","0","2025-02-19T06:22:20.000Z","sellnerrainer","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7002586003983385606","7473011474744001302","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7332543173292556294~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f50e5a44&x-expires=1768557600&x-signature=C6zNCg5pnjvr65UY5gtsiJoqrGQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Dreams","16","1","2025-02-14T16:59:23.000Z","swordoforder","https://www.tiktok.com/@sophiej785/video/7470544217354276139","6930834621626336261","7471320326864864046","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1652d99ad154539808b0a35f1df9b9b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=43e1078e&x-expires=1768557600&x-signature=ecBMvIjwWMARodg0EGTyrmjGxeU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"The Flower of Scotland is a Red Rose 😍","5","0","2025-03-03T09:23:29.000Z","panicpipe1","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7038874522939098118","7477511336140210966","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7b4910accbde488d85b810fe9d1a5ec6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d027e304&x-expires=1768557600&x-signature=46dQpm53%2BFQdP3a%2BIXoRKNgBZWM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Honey I'm home","16","1","2025-02-13T13:57:13.000Z","chainzinshire00","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7067927621942117382","7470902327394894614","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7067927847385432070~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09354077&x-expires=1768557600&x-signature=vbMOyuQR4b3qO4q%2FLjevM4zmPtI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Nice one","12","0","2025-02-12T23:44:55.000Z","user7116400606047","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7083528259275785221","7470682412269159190","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0a48590a148b44217dbdca3f43e6a9be~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a48626ab&x-expires=1768557600&x-signature=e6DpZWAOSClAUBsGlSNzJhxNmGE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"hello lass","6","0","2025-02-13T14:09:16.000Z","jayjohnson093","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7102855194652329003","7470905410145796895","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7323368707193831466~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=194c3a71&x-expires=1768557600&x-signature=tUDb5WA4yMuQQgOm0j9ff7GlZLA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Awesome ❤️❤️❤️","7","0","2025-02-15T05:58:26.000Z","daviddube333","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7055024320074220550","7471521090236810030","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/fe18bdfe483539f3c4c9bdf8bf6af04a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7be0c2cd&x-expires=1768557600&x-signature=NJiqKuE3JcXfdLv4dVabN%2FKaNhc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"I'm moving to Scotland","16","0","2025-02-12T22:50:32.000Z","user29762904469940","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7402779839974261802","7470668666725925663","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1229da368612231869c9b4d4a1ea3242~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=259b7f54&x-expires=1768557600&x-signature=8ATfsIm0tO9h9ypHZPl3pcmhJqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"beautiful ❤️❤️❤️","6","0","2025-02-14T18:15:37.000Z","ejm_2022","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7097368629235352581","7471340009305162518","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/963ee0384bdef9434b2d122962852b32~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c711077c&x-expires=1768557600&x-signature=jM9RdZQ2%2BbUTaPEYQ1jUb1tO%2Fs4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"j'adore ta maison... tu as trop de chance...","6","0","2025-02-14T06:30:13.000Z","petitlouloup87","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7418984457187312673","7471158010620068630","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4f27449&x-expires=1768557600&x-signature=VOrasQQZK0%2BLyrzjJFBSvxSseUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"j,en sort plus ,par saint Patrick ,","14","0","2025-02-12T19:48:46.000Z","poloprem","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7000368722226398213","7470621871563080470","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4f27449&x-expires=1768557600&x-signature=VOrasQQZK0%2BLyrzjJFBSvxSseUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Le petit chapon en rouge","5","0","2025-02-14T12:27:11.000Z","patricedhote","https://www.tiktok.com/@sophiej785/video/7470544217354276139","6940727089915528198","7471250199625958166","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c9daf317738e3431e6f3e285bb5910f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62f493c7&x-expires=1768557600&x-signature=YEMWgtNaJfK8pTO6o9TZCd5g2w8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mon rêve cette maison ......","6","0","2025-02-14T17:17:46.000Z","phoenix19846","https://www.tiktok.com/@sophiej785/video/7470544217354276139","6949620432237675525","7471325042544329494","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7321159787156684806~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=faab9dc4&x-expires=1768557600&x-signature=LpIHLCu1rDBxNpsl48Da0N9DMQ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"auch wenn ich da nicht antreffen sollte, würde ich mich da sehr gerne verkriechen","5","0","2025-02-13T18:26:14.000Z","tailog.l.doig","https://www.tiktok.com/@sophiej785/video/7470544217354276139","6949550288303014918","7470971655424066326","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7328720553488564230~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=369e321b&x-expires=1768557600&x-signature=RLz6Ax5gh7Ff0ltL5h06AfkgEpI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Quelle merveille","5","0","2025-02-15T15:28:14.000Z","nicolasbesnard2","https://www.tiktok.com/@sophiej785/video/7470544217354276139","7183692746967729158","7471667951163605782","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7201578932079394822~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ee982da6&x-expires=1768557600&x-signature=aHMY3rnj3bFZi1H%2FFb5tPnum1A4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"I like the highlands🖤🔥🖤","12","1","2025-02-14T22:48:11.000Z","acstriker","https://www.tiktok.com/@sophiej785/video/7470544217354276139","6811405396499121158","7471410219135632130","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/2616c20ddbff4dc735cc9dc6774fd64d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1557553&x-expires=1768557600&x-signature=CRHe4EqohpkutnAa00Nyyf7PUw8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mysterious🥰🥰🥰","16","1","2025-02-13T11:17:30.000Z","christof5400","https://www.tiktok.com/@sophiej785/video/7470544217354276139","6957901940094026758","7470860984342987542","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/284d2c99c08086ca58105dc60908e96c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c41fc8b&x-expires=1768557600&x-signature=1aERyuPZstM31j%2FsJ6gD%2Bs2seT0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
